ic:種別,ic:名称,odp:standardAreaCode,ic:都道府県,ic:市区町村,schema:address,ic:緯度,ic:経度,sabaecc:geo3x3
避難所,小松川さくらホール,131237,東京都,江戸川区,東京都江戸川区小松川3-6-3,35.697018,139.849319,E91396921588915
避難所,小岩アーバンプラザ,131237,東京都,江戸川区,東京都江戸川区北小岩1-17-1,35.735802,139.892471,E91396929116782
避難所,東部フレンドホール,131237,東京都,江戸川区,東京都江戸川区瑞江2-5-7,35.693981,139.897751,E91396923468815
避難所,松江コミュニティ会館,131237,東京都,江戸川区,東京都江戸川区松江7-5-12,35.691250,139.872650,E91396922541314
避難所,松江区民プラザ,131237,東京都,江戸川区,東京都江戸川区松江2-1-10,35.696751,139.870789,E91396922498652
避難所,一之江コミュニティ会館,131237,東京都,江戸川区,東京都江戸川区一之江2-6-15,35.694458,139.882904,E91396922672349
避難所,コミュニティプラザ一之江,131237,東京都,江戸川区,東京都江戸川区一之江7-35-22,35.686272,139.881943,E91396922374351
避難所,平井コミュニティ会館,131237,東京都,江戸川区,東京都江戸川区平井4-18-10,35.705574,139.848206,E91396921887262
避難所,中平井コミュニティ会館,131237,東京都,江戸川区,東京都江戸川区平井7-1-6,35.711914,139.839798,E91396924158514
避難所,北葛西コミュニティ会館,131237,東京都,江戸川区,東京都江戸川区北葛西2-11-39,35.672974,139.857346,E91396687951235
避難所,二之江コミュニティ会館,131237,東京都,江戸川区,東京都江戸川区江戸川6-46,35.677044,139.881012,E91396688896334
避難所,南葛西会館,131237,東京都,江戸川区,東京都江戸川区南葛西6-8-9,35.646366,139.876053,E91396685852747
避難所,新田コミュニティ会館,131237,東京都,江戸川区,東京都江戸川区中葛西7-17-1,35.654587,139.866592,E91396688127975
避難所,清新町コミュニティ会館,131237,東京都,江戸川区,東京都江戸川区清新町1-2-2,35.659286,139.856552,E91396687376682
避難所,臨海町コミュニティ会館,131237,東京都,江戸川区,東京都江戸川区臨海町2-2-9,35.652184,139.860596,E91396687331684
避難所,東葛西コミュニティ会館,131237,東京都,江戸川区,東京都江戸川区東葛西8-22-1,35.654949,139.879639,E91396688262289
避難所,長島桑川コミュニティ会館,131237,東京都,江戸川区,東京都江戸川区東葛西5-31-18,35.665836,139.878098,E91396688567111
避難所,西小岩コミュニティ会館,131237,東京都,江戸川区,東京都江戸川区西小岩4-3-22,35.737438,139.879913,E91396928262655
避難所,北小岩コミュニティ会館,131237,東京都,江戸川区,東京都江戸川区北小岩6-35-17,35.742115,139.886917,E91396928389318
避難所,南小岩コミュニティ会館,131237,東京都,江戸川区,東京都江戸川区南小岩7-17-10,35.730286,139.881775,E91396925947563
避難所,上一色コミュニティセンター,131237,東京都,江戸川区,東京都江戸川区上一色2-6-10,35.725300,139.872543,E91396925811567
避難所,瑞江コミュニティ会館,131237,東京都,江戸川区,東京都江戸川区西瑞江3-18-1,35.686489,139.891251,E91396923174633
避難所,江戸川コミュニティ会館,131237,東京都,江戸川区,東京都江戸川区江戸川2-8,35.686848,139.903564,E91396923285716
避難所,篠崎コミュニティ会館,131237,東京都,江戸川区,東京都江戸川区上篠崎4-21-8,35.708122,139.901230,E91396926215687
避難所,篠崎コミュニティホール,131237,東京都,江戸川区,東京都江戸川区篠崎町7-27-1,35.705833,139.903656,E91396923888425
避難所,中央図書館,131237,東京都,江戸川区,東京都江戸川区中央3-1-3,35.710461,139.869751,E91396925161985
避難所,小岩図書館,131237,東京都,江戸川区,東京都江戸川区東小岩3-6-9,35.730904,139.890274,E91396926771114
避難所,小松川図書館,131237,東京都,江戸川区,東京都江戸川区平井1-11-26,35.701717,139.850677,E91396921864412
避難所,葛西図書館,131237,東京都,江戸川区,東京都江戸川区江戸川6-24-1,35.675552,139.870789,E91396688768685
避難所,西葛西図書館,131237,東京都,江戸川区,東京都江戸川区西葛西5-10-47,35.665356,139.863281,E91396688444581
避難所,東部図書館,131237,東京都,江戸川区,東京都江戸川区江戸川2-35-6,35.684002,139.900131,E91396923244972
避難所,共育プラザ小岩,131237,東京都,江戸川区,東京都江戸川区北小岩2-14-17,35.739948,139.884537,E91396928357877
避難所,共育プラザ平井,131237,東京都,江戸川区,東京都江戸川区平井7-21-6,35.714645,139.840424,E91396924188335
避難所,共育プラザ葛西,131237,東京都,江戸川区,東京都江戸川区宇喜田町175,35.673431,139.861496,E91396687962644
避難所,共育プラザ南小岩,131237,東京都,江戸川区,東京都江戸川区南小岩4-5-8,35.720955,139.885635,E91396925658284
避難所,共育プラザ一之江,131237,東京都,江戸川区,東京都江戸川区一之江3-13-7,35.689671,139.884338,E91396922624455
避難所,共育プラザ南篠崎,131237,東京都,江戸川区,東京都江戸川区南篠崎町3-12-8,35.696625,139.899139,E91396923499612
避難所,子ども未来館,131237,東京都,江戸川区,東京都江戸川区篠崎町3-12-10,35.705975,139.912643,E91396923988447
避難所,葛西工業高等学校,131237,東京都,江戸川区,東京都江戸川区一之江7-68-1,35.683552,139.879730,E91396922265563
避難所,小松川高等学校,131237,東京都,江戸川区,東京都江戸川区平井1-27-10,35.702820,139.851868,E91396921868429
避難所,江戸川高等学校,131237,東京都,江戸川区,東京都江戸川区松島2-38-1,35.708450,139.865631,E91396925116979
避難所,小岩高等学校,131237,東京都,江戸川区,東京都江戸川区本一色3-10-1,35.721748,139.869446,E91396925491225
避難所,葛西南高等学校,131237,東京都,江戸川区,東京都江戸川区南葛西1-11-1,35.653336,139.870590,E91396688135836
避難所,篠崎高等学校,131237,東京都,江戸川区,東京都江戸川区東篠崎1-10-1,35.700775,139.916290,E91396923962538
避難所,紅葉川高等学校,131237,東京都,江戸川区,東京都江戸川区臨海町2-1-1,35.652504,139.858902,E91396687323781
避難所,学校法人守屋育英学園関東第一高等学校,131237,東京都,江戸川区,東京都江戸川区松島2-10-11,35.708168,139.860352,E91396924334831
避難所,小松川第二中学校,131237,東京都,江戸川区,東京都江戸川区小松川2-10-2,35.697965,139.852923,E91396921833497
避難所,船堀コミュニティ会館,131237,東京都,江戸川区,東京都江戸川区船堀1-3-1,35.686417,139.862823,E91396921396396
避難所,第一小学校,132012,東京都,八王子市,東京都八王子市元横山町2-14-3,35.661372,139.336411,E91396479621698
避難所,第二小学校,132012,東京都,八王子市,東京都八王子市八木町7-1,35.661683,139.321807,E91396479432894
避難所,第三小学校,132012,東京都,八王子市,東京都八王子市寺町29-15,35.655513,139.331730,E91396479263769
避難所,第四小学校,132012,東京都,八王子市,東京都八王子市明神町2-15-1,35.657911,139.346339,E91396487182371
避難所,第五小学校,132012,東京都,八王子市,東京都八王子市千人町3-7-7,35.658805,139.307918,E91396478376353
避難所,いずみの森義務教育学校,132012,東京都,八王子市,東京都八王子市子安町2-19-1,35.650105,139.342981,E91396484775548
避難所,第七小学校,132012,東京都,八王子市,東京都八王子市台町4-2-1,35.656709,139.323933,E91396479247236
避難所,第八小学校,132012,東京都,八王子市,東京都八王子市石川町2065,35.671581,139.360798,E91396487914932
避難所,第九小学校,132012,東京都,八王子市,東京都八王子市中野上町2-14-1,35.670919,139.324709,E91396479815213
避難所,第十小学校,132012,東京都,八王子市,東京都八王子市大和田町7-5-1,35.666203,139.343631,E91396487449414
避難所,中野北小学校,132012,東京都,八王子市,東京都八王子市中野山王3-1-1,35.674211,139.326804,E91396479854284
避難所,清水小学校,132012,東京都,八王子市,東京都八王子市中野山王3-25-1,35.676071,139.319593,E91396479783218
避難所,大和田小学校,132012,東京都,八王子市,東京都八王子市大和田町4-19-1,35.665606,139.354506,E91396487554942
避難所,小宮小学校,132012,東京都,八王子市,東京都八王子市小宮町1128-3,35.683657,139.367751,E91396721365673
避難所,高倉小学校,132012,東京都,八王子市,東京都八王子市高倉町67-2,35.662474,139.366021,E91396487634715
避難所,宇津木台小学校,132012,東京都,八王子市,東京都八王子市久保山町2-18,35.686685,139.354186,E91396721284549
避難所,横山第一小学校,132012,東京都,八王子市,東京都八王子市館町74,35.634045,139.304622,E91396475533839
避難所,横山第二小学校,132012,東京都,八王子市,東京都八王子市並木町26-1,35.654016,139.301610,E91396478229614
避難所,散田小学校,132012,東京都,八王子市,東京都八王子市散田町5-23-1,35.647824,139.301630,E91396475859377
避難所,長房小学校,132012,東京都,八王子市,東京都八王子市長房町340-4,35.657985,139.300427,E91396478282288
避難所,船田小学校,132012,東京都,八王子市,東京都八王子市長房町1041-2,35.657109,139.289006,E91396478149438
避難所,館小中学校本校舎,132012,東京都,八王子市,東京都八王子市館町1097-15,35.630206,139.288455,E91396475148978
避難所,山田小学校,132012,東京都,八王子市,東京都八王子市山田町1553,35.646845,139.313515,E91396475966512
避難所,椚田小学校,132012,東京都,八王子市,東京都八王子市椚田町571-2,35.636624,139.302290,E91396475561274
避難所,緑が丘小学校,132012,東京都,八王子市,東京都八王子市寺田町405-5,35.622111,139.310714,E91396472986233
避難所,元八王子小学校,132012,東京都,八王子市,東京都八王子市弐分方町761,35.669985,139.292145,E91396478723241
避難所,元八王子東小学校,132012,東京都,八王子市,東京都八王子市叶谷町1521,35.671228,139.303836,E91396478835623
避難所,上壱分方小学校,132012,東京都,八王子市,東京都八王子市上壱分方町799-2,35.684798,139.283960,E91396711367733
避難所,城山小学校,132012,東京都,八王子市,東京都八王子市元八王子町2-1767,35.659348,139.278210,E91396477374599
避難所,弐分方小学校,132012,東京都,八王子市,東京都八王子市弐分方町520-1,35.671769,139.288463,E91396478715949
避難所,横川小学校,132012,東京都,八王子市,東京都八王子市横川町305,35.667232,139.307516,E91396478673525
避難所,恩方第一小学校,132012,東京都,八王子市,東京都八王子市下恩方町1369,35.669741,139.254862,E91395699688947
避難所,恩方第二小学校,132012,東京都,八王子市,東京都八王子市上恩方町2193,35.672726,139.210490,E91395698737741
避難所,元木小学校,132012,東京都,八王子市,東京都八王子市下恩方町515-1,35.681004,139.264359,E91396711126774
避難所,川口小学校,132012,東京都,八王子市,東京都八王子市川口町3675,35.692408,139.280324,E91396711646345
避難所,陶鎔小学校,132012,東京都,八王子市,東京都八王子市犬目町56,35.688267,139.308088,E91396712621118
避難所,上川口小学校,132012,東京都,八王子市,東京都八王子市上川町1099,35.705672,139.249416,E91395933899193
避難所,美山小学校,132012,東京都,八王子市,東京都八王子市美山町1892,35.690417,139.248698,E91395933538292
避難所,楢原小学校,132012,東京都,八王子市,東京都八王子市楢原町1287-2,35.675630,139.307476,E91396478949821
避難所,松枝小学校,132012,東京都,八王子市,東京都八王子市楢原町601-13,35.685074,139.302417,E91396712267887
避難所,加住小中学校本校舎,132012,東京都,八王子市,東京都八王子市加住町1-191,35.701968,139.316863,E91396713746671
避難所,由井第一小学校,132012,東京都,八王子市,東京都八王子市打越町348-1,35.645857,139.355779,E91396484852633
避難所,由井第二小学校,132012,東京都,八王子市,東京都八王子市片倉町2180,35.636659,139.338206,E91396476653377
避難所,由井第三小学校,132012,東京都,八王子市,東京都八王子市小比企町1201,35.642338,139.327769,E91396476588873
避難所,長沼小学校,132012,東京都,八王子市,東京都八王子市長沼町707-3,35.642485,139.365450,E91396484923225
避難所,片倉台小学校,132012,東京都,八王子市,東京都八王子市片倉町1318,35.631387,139.346384,E91396484185343
避難所,高嶺小学校,132012,東京都,八王子市,東京都八王子市北野台4-21-1,35.628424,139.350802,E91396484244149
避難所,みなみ野小学校（みなみ野小中学校）,132012,東京都,八王子市,東京都八王子市みなみ野6-14-1,35.632951,139.323605,E91396476277733
避難所,みなみ野君田小学校,132012,東京都,八王子市,東京都八王子市みなみ野4-3-1,35.627343,139.324736,E91396476242246
避難所,七国小学校,132012,東京都,八王子市,東京都八王子市七国5-27-1,35.620872,139.320439,E91396473767753
避難所,浅川小学校,132012,東京都,八王子市,東京都八王子市初沢町1335,35.640069,139.282105,E91396474682822
避難所,東浅川小学校,132012,東京都,八王子市,東京都八王子市東浅川町550-22,35.642728,139.286615,E91396474933394
避難所,由木中央小学校,132012,東京都,八王子市,東京都八王子市下柚木25,35.629999,139.383295,E91396485259718
避難所,由木東小学校,132012,東京都,八王子市,東京都八王子市東中野1347,35.633519,139.408355,E91396486513372
避難所,由木西小学校,132012,東京都,八王子市,東京都八王子市上柚木538-1,35.623130,139.361451,E91396481978231
避難所,鹿島小学校,132012,東京都,八王子市,東京都八王子市鹿島13,35.633846,139.425998,E91396494413449
避難所,松が谷小学校,132012,東京都,八王子市,東京都八王子市松が谷12,35.628460,139.413884,E91396486266182
避難所,中山小学校,132012,東京都,八王子市,東京都八王子市中山1155,35.625723,139.358515,E91396484235647
